0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.63776,0.61561,0.59137,0.58563,0.58682,0.62906,0.64815,0.65882,0.6852,0.71188,0.75179,0.75542,0.73472,0.73872,0.76935,1.2303,1.2431,1.2199,1.1897,1.1832,1.143,1.0832,1.0247,0.97949,0.95738,0.94756,0.94927,0.89136,0.874,0.87095,0.78895,0.74718,0.72074,0.69439,0.69865,0.72337,0.6953,0.72054,0.7707,0.78677,0.83378,0.87667,0.87666,0.90851,0.86092
6,0.58563,0.58682,0.62906,0.64815,0.65882,0.6852,0.71188,0.75179,0.75542,0.73472,0.73872,0.76935,0.76517,0.79077,0.81544,1.1897,1.1832,1.143,1.0832,1.0247,0.97949,0.95738,0.94756,0.94927,0.89136,0.874,0.87095,0.86763,0.85445,0.82556,0.69439,0.69865,0.72337,0.6953,0.72054,0.7707,0.78677,0.83378,0.87667,0.87666,0.90851,0.86092,0.81804,0.78882,0.78654
7,0.64815,0.65882,0.6852,0.71188,0.75179,0.75542,0.73472,0.73872,0.76935,0.76517,0.79077,0.81544,0.8152,0.81492,0.80014,1.0832,1.0247,0.97949,0.95738,0.94756,0.94927,0.89136,0.874,0.87095,0.86763,0.85445,0.82556,0.81349,0.81583,0.79864,0.6953,0.72054,0.7707,0.78677,0.83378,0.87667,0.87666,0.90851,0.86092,0.81804,0.78882,0.78654,0.78017,0.78204,0.76414
0,0.71188,0.75179,0.75542,0.73472,0.73872,0.76935,0.76517,0.79077,0.81544,0.8152,0.81492,0.80014,0.76485,0.69068,0.66009,0.95738,0.94756,0.94927,0.89136,0.874,0.87095,0.86763,0.85445,0.82556,0.81349,0.81583,0.79864,0.79862,0.76143,0.74429,0.78677,0.83378,0.87667,0.87666,0.90851,0.86092,0.81804,0.78882,0.78654,0.78017,0.78204,0.76414,0.78151,0.78236,0.7992
0,0.73472,0.73872,0.76935,0.76517,0.79077,0.81544,0.8152,0.81492,0.80014,0.76485,0.69068,0.66009,0.65418,0.63302,0.6524,0.89136,0.874,0.87095,0.86763,0.85445,0.82556,0.81349,0.81583,0.79864,0.79862,0.76143,0.74429,0.74774,0.75423,0.7685,0.87666,0.90851,0.86092,0.81804,0.78882,0.78654,0.78017,0.78204,0.76414,0.78151,0.78236,0.7992,0.82414,0.86891,0.92239
0,0.76517,0.79077,0.81544,0.8152,0.81492,0.80014,0.76485,0.69068,0.66009,0.65418,0.63302,0.6524,0.67613,0.70367,0.72272,0.86763,0.85445,0.82556,0.81349,0.81583,0.79864,0.79862,0.76143,0.74429,0.74774,0.75423,0.7685,0.79285,0.81957,0.83795,0.81804,0.78882,0.78654,0.78017,0.78204,0.76414,0.78151,0.78236,0.7992,0.82414,0.86891,0.92239,0.96141,0.9848,1.0026
0,0.8152,0.81492,0.80014,0.76485,0.69068,0.66009,0.65418,0.63302,0.6524,0.67613,0.70367,0.72272,0.73649,0.78744,0.85227,0.81349,0.81583,0.79864,0.79862,0.76143,0.74429,0.74774,0.75423,0.7685,0.79285,0.81957,0.83795,0.85128,0.90172,0.96597,0.78017,0.78204,0.76414,0.78151,0.78236,0.7992,0.82414,0.86891,0.92239,0.96141,0.9848,1.0026,1.0152,1.065,1.1284
7,0.76485,0.69068,0.66009,0.65418,0.63302,0.6524,0.67613,0.70367,0.72272,0.73649,0.78744,0.85227,0.88034,0.88952,0.8902,0.79862,0.76143,0.74429,0.74774,0.75423,0.7685,0.79285,0.81957,0.83795,0.85128,0.90172,0.96597,0.9937,1.0027,1.0028,0.78151,0.78236,0.7992,0.82414,0.86891,0.92239,0.96141,0.9848,1.0026,1.0152,1.065,1.1284,1.1556,1.1644,1.1636
0,0.65418,0.63302,0.6524,0.67613,0.70367,0.72272,0.73649,0.78744,0.85227,0.88034,0.88952,0.8902,0.9034,0.89959,0.904,0.74774,0.75423,0.7685,0.79285,0.81957,0.83795,0.85128,0.90172,0.96597,0.9937,1.0027,1.0028,1.0149,1.01,1.0139,0.82414,0.86891,0.92239,0.96141,0.9848,1.0026,1.0152,1.065,1.1284,1.1556,1.1644,1.1636,1.1742,1.1679,1.1705
7,0.67613,0.70367,0.72272,0.73649,0.78744,0.85227,0.88034,0.88952,0.8902,0.9034,0.89959,0.904,0.91625,0.91413,0.89755,0.79285,0.81957,0.83795,0.85128,0.90172,0.96597,0.9937,1.0027,1.0028,1.0149,1.01,1.0139,1.0245,1.022,0.95681,0.96141,0.9848,1.0026,1.0152,1.065,1.1284,1.1556,1.1644,1.1636,1.1742,1.1679,1.1705,1.1798,1.1768,1.0952
0,0.73649,0.78744,0.85227,0.88034,0.88952,0.8902,0.9034,0.89959,0.904,0.91625,0.91413,0.89755,0.89666,0.8775,0.866,0.85128,0.90172,0.96597,0.9937,1.0027,1.0028,1.0149,1.01,1.0139,1.0245,1.022,0.95681,0.95936,0.94159,0.91375,1.0152,1.065,1.1284,1.1556,1.1644,1.1636,1.1742,1.1679,1.1705,1.1798,1.1768,1.0952,1.0998,1.0776,1.0738
7,0.88034,0.88952,0.8902,0.9034,0.89959,0.904,0.91625,0.91413,0.89755,0.89666,0.8775,0.866,0.87638,0.94034,1.0001,0.9937,1.0027,1.0028,1.0149,1.01,1.0139,1.0245,1.022,0.95681,0.95936,0.94159,0.91375,0.9094,0.93979,0.98475,1.1556,1.1644,1.1636,1.1742,1.1679,1.1705,1.1798,1.1768,1.0952,1.0998,1.0776,1.0738,1.0967,1.1416,1.221
0,0.9034,0.89959,0.904,0.91625,0.91413,0.89755,0.89666,0.8775,0.866,0.87638,0.94034,1.0001,1.0143,1.0266,1.0705,1.0149,1.01,1.0139,1.0245,1.022,0.95681,0.95936,0.94159,0.91375,0.9094,0.93979,0.98475,0.97375,0.95213,0.94795,1.1742,1.1679,1.1705,1.1798,1.1768,1.0952,1.0998,1.0776,1.0738,1.0967,1.1416,1.221,1.2547,1.2834,1.3126
7,0.91625,0.91413,0.89755,0.89666,0.8775,0.866,0.87638,0.94034,1.0001,1.0143,1.0266,1.0705,1.0812,1.095,1.1115,1.0245,1.022,0.95681,0.95936,0.94159,0.91375,0.9094,0.93979,0.98475,0.97375,0.95213,0.94795,0.94425,0.94091,0.94321,1.1798,1.1768,1.0952,1.0998,1.0776,1.0738,1.0967,1.1416,1.221,1.2547,1.2834,1.3126,1.3503,1.3555,1.3915
0,0.89666,0.8775,0.866,0.87638,0.94034,1.0001,1.0143,1.0266,1.0705,1.0812,1.095,1.1115,1.0975,1.031,0.96842,0.95936,0.94159,0.91375,0.9094,0.93979,0.98475,0.97375,0.95213,0.94795,0.94425,0.94091,0.94321,0.95647,0.98277,0.9919,1.0998,1.0776,1.0738,1.0967,1.1416,1.221,1.2547,1.2834,1.3126,1.3503,1.3555,1.3915,1.4231,1.4786,1.5387
7,0.87638,0.94034,1.0001,1.0143,1.0266,1.0705,1.0812,1.095,1.1115,1.0975,1.031,0.96842,0.95655,0.92357,0.9022,0.9094,0.93979,0.98475,0.97375,0.95213,0.94795,0.94425,0.94091,0.94321,0.95647,0.98277,0.9919,0.9848,0.97976,0.97517,1.0967,1.1416,1.221,1.2547,1.2834,1.3126,1.3503,1.3555,1.3915,1.4231,1.4786,1.5387,1.5455,1.5356,1.5292
0,1.0143,1.0266,1.0705,1.0812,1.095,1.1115,1.0975,1.031,0.96842,0.95655,0.92357,0.9022,0.88378,0.87647,0.83395,0.97375,0.95213,0.94795,0.94425,0.94091,0.94321,0.95647,0.98277,0.9919,0.9848,0.97976,0.97517,0.95535,0.95449,0.93865,1.2547,1.2834,1.3126,1.3503,1.3555,1.3915,1.4231,1.4786,1.5387,1.5455,1.5356,1.5292,1.5362,1.5372,1.5448
7,1.0812,1.095,1.1115,1.0975,1.031,0.96842,0.95655,0.92357,0.9022,0.88378,0.87647,0.83395,0.8016,0.78413,0.80839,0.94425,0.94091,0.94321,0.95647,0.98277,0.9919,0.9848,0.97976,0.97517,0.95535,0.95449,0.93865,0.89882,0.90411,0.92993,1.3503,1.3555,1.3915,1.4231,1.4786,1.5387,1.5455,1.5356,1.5292,1.5362,1.5372,1.5448,1.5205,1.5311,1.5825
0,1.0975,1.031,0.96842,0.95655,0.92357,0.9022,0.88378,0.87647,0.83395,0.8016,0.78413,0.80839,0.85724,0.90156,0.8997,0.95647,0.98277,0.9919,0.9848,0.97976,0.97517,0.95535,0.95449,0.93865,0.89882,0.90411,0.92993,0.97431,0.99097,0.98516,1.4231,1.4786,1.5387,1.5455,1.5356,1.5292,1.5362,1.5372,1.5448,1.5205,1.5311,1.5825,1.6389,1.6773,1.6707
5,0.95655,0.92357,0.9022,0.88378,0.87647,0.83395,0.8016,0.78413,0.80839,0.85724,0.90156,0.8997,0.88621,0.96745,0.97043,0.9848,0.97976,0.97517,0.95535,0.95449,0.93865,0.89882,0.90411,0.92993,0.97431,0.99097,0.98516,0.98317,1.0209,1.0512,1.5455,1.5356,1.5292,1.5362,1.5372,1.5448,1.5205,1.5311,1.5825,1.6389,1.6773,1.6707,1.6355,1.6471,1.6379
7,0.88378,0.87647,0.83395,0.8016,0.78413,0.80839,0.85724,0.90156,0.8997,0.88621,0.96745,0.97043,0.99869,1.0335,1.0316,0.95535,0.95449,0.93865,0.89882,0.90411,0.92993,0.97431,0.99097,0.98516,0.98317,1.0209,1.0512,1.0993,1.1301,1.1327,1.5362,1.5372,1.5448,1.5205,1.5311,1.5825,1.6389,1.6773,1.6707,1.6355,1.6471,1.6379,1.6872,1.7317,1.7523
5,0.8016,0.78413,0.80839,0.85724,0.90156,0.8997,0.88621,0.96745,0.97043,0.99869,1.0335,1.0316,1.0398,1.0282,1.0094,0.89882,0.90411,0.92993,0.97431,0.99097,0.98516,0.98317,1.0209,1.0512,1.0993,1.1301,1.1327,1.1151,1.0984,1.0524,1.5205,1.5311,1.5825,1.6389,1.6773,1.6707,1.6355,1.6471,1.6379,1.6872,1.7317,1.7523,1.7047,1.6794,1.621
3,0.85724,0.90156,0.8997,0.88621,0.96745,0.97043,0.99869,1.0335,1.0316,1.0398,1.0282,1.0094,1.0218,1.03,1.0284,0.97431,0.99097,0.98516,0.98317,1.0209,1.0512,1.0993,1.1301,1.1327,1.1151,1.0984,1.0524,1.0482,1.028,1.0031,1.6389,1.6773,1.6707,1.6355,1.6471,1.6379,1.6872,1.7317,1.7523,1.7047,1.6794,1.621,1.5711,1.5142,1.4359
3,0.88621,0.96745,0.97043,0.99869,1.0335,1.0316,1.0398,1.0282,1.0094,1.0218,1.03,1.0284,1.0369,1.0344,1.067,0.98317,1.0209,1.0512,1.0993,1.1301,1.1327,1.1151,1.0984,1.0524,1.0482,1.028,1.0031,0.95466,0.93033,0.90666,1.6355,1.6471,1.6379,1.6872,1.7317,1.7523,1.7047,1.6794,1.621,1.5711,1.5142,1.4359,1.3899,1.3356,1.3065
0,0.99869,1.0335,1.0316,1.0398,1.0282,1.0094,1.0218,1.03,1.0284,1.0369,1.0344,1.067,1.1552,1.197,1.2224,1.0993,1.1301,1.1327,1.1151,1.0984,1.0524,1.0482,1.028,1.0031,0.95466,0.93033,0.90666,0.86496,0.82629,0.82051,1.6872,1.7317,1.7523,1.7047,1.6794,1.621,1.5711,1.5142,1.4359,1.3899,1.3356,1.3065,1.3322,1.3367,1.3327
1,1.0398,1.0282,1.0094,1.0218,1.03,1.0284,1.0369,1.0344,1.067,1.1552,1.197,1.2224,1.2035,1.2281,1.2987,1.1151,1.0984,1.0524,1.0482,1.028,1.0031,0.95466,0.93033,0.90666,0.86496,0.82629,0.82051,0.80236,0.8127,0.84156,1.7047,1.6794,1.621,1.5711,1.5142,1.4359,1.3899,1.3356,1.3065,1.3322,1.3367,1.3327,1.2836,1.2621,1.2776
7,1.0218,1.03,1.0284,1.0369,1.0344,1.067,1.1552,1.197,1.2224,1.2035,1.2281,1.2987,1.4048,1.4614,1.4953,1.0482,1.028,1.0031,0.95466,0.93033,0.90666,0.86496,0.82629,0.82051,0.80236,0.8127,0.84156,0.91024,0.94859,0.95241,1.5711,1.5142,1.4359,1.3899,1.3356,1.3065,1.3322,1.3367,1.3327,1.2836,1.2621,1.2776,1.3289,1.3092,1.3083
7,1.0369,1.0344,1.067,1.1552,1.197,1.2224,1.2035,1.2281,1.2987,1.4048,1.4614,1.4953,1.5346,1.5622,1.5899,0.95466,0.93033,0.90666,0.86496,0.82629,0.82051,0.80236,0.8127,0.84156,0.91024,0.94859,0.95241,0.961,0.98066,0.96621,1.3899,1.3356,1.3065,1.3322,1.3367,1.3327,1.2836,1.2621,1.2776,1.3289,1.3092,1.3083,1.2828,1.2561,1.2536
6,1.1552,1.197,1.2224,1.2035,1.2281,1.2987,1.4048,1.4614,1.4953,1.5346,1.5622,1.5899,1.5804,1.5639,1.5555,0.86496,0.82629,0.82051,0.80236,0.8127,0.84156,0.91024,0.94859,0.95241,0.961,0.98066,0.96621,0.97142,0.93488,0.92987,1.3322,1.3367,1.3327,1.2836,1.2621,1.2776,1.3289,1.3092,1.3083,1.2828,1.2561,1.2536,1.2311,1.2043,1.1617
5,1.2035,1.2281,1.2987,1.4048,1.4614,1.4953,1.5346,1.5622,1.5899,1.5804,1.5639,1.5555,1.5676,1.5579,1.5184,0.80236,0.8127,0.84156,0.91024,0.94859,0.95241,0.961,0.98066,0.96621,0.97142,0.93488,0.92987,0.91703,0.89031,0.84808,1.2836,1.2621,1.2776,1.3289,1.3092,1.3083,1.2828,1.2561,1.2536,1.2311,1.2043,1.1617,1.1051,1.0902,1.0601
0,1.4048,1.4614,1.4953,1.5346,1.5622,1.5899,1.5804,1.5639,1.5555,1.5676,1.5579,1.5184,1.4991,1.4935,1.5121,0.91024,0.94859,0.95241,0.961,0.98066,0.96621,0.97142,0.93488,0.92987,0.91703,0.89031,0.84808,0.79901,0.78091,0.80141,1.3289,1.3092,1.3083,1.2828,1.2561,1.2536,1.2311,1.2043,1.1617,1.1051,1.0902,1.0601,1.0563,1.0691,1.1058
4,1.5346,1.5622,1.5899,1.5804,1.5639,1.5555,1.5676,1.5579,1.5184,1.4991,1.4935,1.5121,1.5162,1.4929,1.4508,0.961,0.98066,0.96621,0.97142,0.93488,0.92987,0.91703,0.89031,0.84808,0.79901,0.78091,0.80141,0.82991,0.83289,0.85887,1.2828,1.2561,1.2536,1.2311,1.2043,1.1617,1.1051,1.0902,1.0601,1.0563,1.0691,1.1058,1.1358,1.1263,1.1243
5,1.5804,1.5639,1.5555,1.5676,1.5579,1.5184,1.4991,1.4935,1.5121,1.5162,1.4929,1.4508,1.4182,1.364,1.3132,0.97142,0.93488,0.92987,0.91703,0.89031,0.84808,0.79901,0.78091,0.80141,0.82991,0.83289,0.85887,0.88433,0.9214,0.95646,1.2311,1.2043,1.1617,1.1051,1.0902,1.0601,1.0563,1.0691,1.1058,1.1358,1.1263,1.1243,1.1237,1.1218,1.087
1,1.5676,1.5579,1.5184,1.4991,1.4935,1.5121,1.5162,1.4929,1.4508,1.4182,1.364,1.3132,1.2816,1.2638,1.2798,0.91703,0.89031,0.84808,0.79901,0.78091,0.80141,0.82991,0.83289,0.85887,0.88433,0.9214,0.95646,0.98875,0.99082,1.0118,1.1051,1.0902,1.0601,1.0563,1.0691,1.1058,1.1358,1.1263,1.1243,1.1237,1.1218,1.087,1.0886,1.073,1.0559
6,1.4991,1.4935,1.5121,1.5162,1.4929,1.4508,1.4182,1.364,1.3132,1.2816,1.2638,1.2798,1.2704,1.2809,1.2534,0.79901,0.78091,0.80141,0.82991,0.83289,0.85887,0.88433,0.9214,0.95646,0.98875,0.99082,1.0118,1.0279,1.0647,1.0901,1.0563,1.0691,1.1058,1.1358,1.1263,1.1243,1.1237,1.1218,1.087,1.0886,1.073,1.0559,1.0417,1.0651,1.0521
7,1.5162,1.4929,1.4508,1.4182,1.364,1.3132,1.2816,1.2638,1.2798,1.2704,1.2809,1.2534,1.252,1.2718,1.3075,0.82991,0.83289,0.85887,0.88433,0.9214,0.95646,0.98875,0.99082,1.0118,1.0279,1.0647,1.0901,1.1244,1.1308,1.1389,1.1358,1.1263,1.1243,1.1237,1.1218,1.087,1.0886,1.073,1.0559,1.0417,1.0651,1.0521,1.076,1.0868,1.1032
6,1.4182,1.364,1.3132,1.2816,1.2638,1.2798,1.2704,1.2809,1.2534,1.252,1.2718,1.3075,1.3193,1.3342,1.3116,0.88433,0.9214,0.95646,0.98875,0.99082,1.0118,1.0279,1.0647,1.0901,1.1244,1.1308,1.1389,1.1119,1.0952,1.0689,1.1237,1.1218,1.087,1.0886,1.073,1.0559,1.0417,1.0651,1.0521,1.076,1.0868,1.1032,1.0861,1.1025,1.1349
5,1.2816,1.2638,1.2798,1.2704,1.2809,1.2534,1.252,1.2718,1.3075,1.3193,1.3342,1.3116,1.2792,1.1686,1.0756,0.98875,0.99082,1.0118,1.0279,1.0647,1.0901,1.1244,1.1308,1.1389,1.1119,1.0952,1.0689,1.0375,0.99951,0.97266,1.0886,1.073,1.0559,1.0417,1.0651,1.0521,1.076,1.0868,1.1032,1.0861,1.1025,1.1349,1.1587,1.173,1.1729
0,1.2704,1.2809,1.2534,1.252,1.2718,1.3075,1.3193,1.3342,1.3116,1.2792,1.1686,1.0756,0.97036,0.90675,0.88556,1.0279,1.0647,1.0901,1.1244,1.1308,1.1389,1.1119,1.0952,1.0689,1.0375,0.99951,0.97266,0.94439,0.94669,1.0032,1.0417,1.0651,1.0521,1.076,1.0868,1.1032,1.0861,1.1025,1.1349,1.1587,1.173,1.1729,1.1708,1.1954,1.2395
3,1.252,1.2718,1.3075,1.3193,1.3342,1.3116,1.2792,1.1686,1.0756,0.97036,0.90675,0.88556,0.83719,0.83118,0.82431,1.1244,1.1308,1.1389,1.1119,1.0952,1.0689,1.0375,0.99951,0.97266,0.94439,0.94669,1.0032,1.0034,1.016,1.0636,1.076,1.0868,1.1032,1.0861,1.1025,1.1349,1.1587,1.173,1.1729,1.1708,1.1954,1.2395,1.2258,1.2211,1.2276
4,1.3193,1.3342,1.3116,1.2792,1.1686,1.0756,0.97036,0.90675,0.88556,0.83719,0.83118,0.82431,0.81951,0.82119,0.78243,1.1119,1.0952,1.0689,1.0375,0.99951,0.97266,0.94439,0.94669,1.0032,1.0034,1.016,1.0636,1.0999,1.1005,1.0974,1.0861,1.1025,1.1349,1.1587,1.173,1.1729,1.1708,1.1954,1.2395,1.2258,1.2211,1.2276,1.2221,1.2175,1.2026
2,1.2792,1.1686,1.0756,0.97036,0.90675,0.88556,0.83719,0.83118,0.82431,0.81951,0.82119,0.78243,0.78643,0.82481,0.86801,1.0375,0.99951,0.97266,0.94439,0.94669,1.0032,1.0034,1.016,1.0636,1.0999,1.1005,1.0974,1.0994,1.0999,1.1128,1.1587,1.173,1.1729,1.1708,1.1954,1.2395,1.2258,1.2211,1.2276,1.2221,1.2175,1.2026,1.2056,1.2184,1.2503
5,0.97036,0.90675,0.88556,0.83719,0.83118,0.82431,0.81951,0.82119,0.78243,0.78643,0.82481,0.86801,0.92976,0.9748,0.99895,0.94439,0.94669,1.0032,1.0034,1.016,1.0636,1.0999,1.1005,1.0974,1.0994,1.0999,1.1128,1.1157,1.0933,1.0723,1.1708,1.1954,1.2395,1.2258,1.2211,1.2276,1.2221,1.2175,1.2026,1.2056,1.2184,1.2503,1.2924,1.3176,1.326
6,0.83719,0.83118,0.82431,0.81951,0.82119,0.78243,0.78643,0.82481,0.86801,0.92976,0.9748,0.99895,0.99903,1.0098,0.99951,1.0034,1.016,1.0636,1.0999,1.1005,1.0974,1.0994,1.0999,1.1128,1.1157,1.0933,1.0723,1.0713,1.0572,1.0685,1.2258,1.2211,1.2276,1.2221,1.2175,1.2026,1.2056,1.2184,1.2503,1.2924,1.3176,1.326,1.3411,1.3689,1.3702
7,0.81951,0.82119,0.78243,0.78643,0.82481,0.86801,0.92976,0.9748,0.99895,0.99903,1.0098,0.99951,0.97228,0.94512,0.91457,1.0999,1.1005,1.0974,1.0994,1.0999,1.1128,1.1157,1.0933,1.0723,1.0713,1.0572,1.0685,1.0307,1.0277,0.99861,1.2221,1.2175,1.2026,1.2056,1.2184,1.2503,1.2924,1.3176,1.326,1.3411,1.3689,1.3702,1.3675,1.3508,1.3395
1,0.78643,0.82481,0.86801,0.92976,0.9748,0.99895,0.99903,1.0098,0.99951,0.97228,0.94512,0.91457,0.86602,0.84111,0.81776,1.0994,1.0999,1.1128,1.1157,1.0933,1.0723,1.0713,1.0572,1.0685,1.0307,1.0277,0.99861,0.9799,0.96783,0.94141,1.2056,1.2184,1.2503,1.2924,1.3176,1.326,1.3411,1.3689,1.3702,1.3675,1.3508,1.3395,1.341,1.332,1.3032
1,0.92976,0.9748,0.99895,0.99903,1.0098,0.99951,0.97228,0.94512,0.91457,0.86602,0.84111,0.81776,0.79973,0.80922,0.82291,1.1157,1.0933,1.0723,1.0713,1.0572,1.0685,1.0307,1.0277,0.99861,0.9799,0.96783,0.94141,0.92587,0.91654,0.90259,1.2924,1.3176,1.326,1.3411,1.3689,1.3702,1.3675,1.3508,1.3395,1.341,1.332,1.3032,1.2884,1.2696,1.2316
2,0.99903,1.0098,0.99951,0.97228,0.94512,0.91457,0.86602,0.84111,0.81776,0.79973,0.80922,0.82291,0.81112,0.84576,0.88296,1.0713,1.0572,1.0685,1.0307,1.0277,0.99861,0.9799,0.96783,0.94141,0.92587,0.91654,0.90259,0.88956,0.90287,0.94093,1.3411,1.3689,1.3702,1.3675,1.3508,1.3395,1.341,1.332,1.3032,1.2884,1.2696,1.2316,1.2051,1.2257,1.2297
2,0.97228,0.94512,0.91457,0.86602,0.84111,0.81776,0.79973,0.80922,0.82291,0.81112,0.84576,0.88296,0.98409,1.0954,1.1218,1.0307,1.0277,0.99861,0.9799,0.96783,0.94141,0.92587,0.91654,0.90259,0.88956,0.90287,0.94093,0.96293,1.0168,1.0262,1.3675,1.3508,1.3395,1.341,1.332,1.3032,1.2884,1.2696,1.2316,1.2051,1.2257,1.2297,1.2402,1.2492,1.256
