,0
0,2.117169141769409
1,0.17812903225421906
2,0.25666573643684387
3,0.14471189677715302
4,0.16926710307598114
5,0.0831531435251236
6,0.1331356018781662
7,0.1363956481218338
8,0.13764145970344543
9,0.12746661901474
10,0.12598517537117004
11,0.0879431813955307
12,0.09625035524368286
13,0.06710342317819595
14,0.09002339094877243
15,0.08014104515314102
16,0.1006123349070549
17,0.11885397136211395
18,0.05290960147976875
19,0.10012998431921005
20,0.07235343754291534
21,0.11988145112991333
22,0.12477440387010574
23,0.0654871016740799
24,0.06177966296672821
25,0.07360454648733139
26,0.12107784301042557
27,0.07365540415048599
28,0.08309848606586456
29,0.12631739675998688
30,0.07934914529323578
31,0.07306640595197678
32,0.05538514629006386
33,0.08304426819086075
34,0.07006993144750595
35,0.12422540783882141
36,0.04615200683474541
37,0.06369154155254364
38,0.08401353657245636
39,0.048750922083854675
