0,1.5335,1.598,1.5721,1.5892,1.4558,1.0613,1.0103,0.55842,0.095457,0.16777,0.47402,0.93685,0.81387,0.94427,0.86347,1.7224,1.8064,1.7622,1.7783,1.5924,1.1484,1.0515,0.59854,0.10863,0.1734,0.49248,0.98116,0.86152,0.99761,0.94239,1.3121,1.3008,1.2265,1.2195,1.0521,0.62173,0.59571,0.19845,-0.0028161,0.0091901,0.45495,1.0782,1.078,1.3355,1.2065
0,1.5892,1.4558,1.0613,1.0103,0.55842,0.095457,0.16777,0.47402,0.93685,0.81387,0.94427,0.86347,0.93487,0.97728,0.95131,1.7783,1.5924,1.1484,1.0515,0.59854,0.10863,0.1734,0.49248,0.98116,0.86152,0.99761,0.94239,1.017,1.0177,1.0142,1.2195,1.0521,0.62173,0.59571,0.19845,-0.0028161,0.0091901,0.45495,1.0782,1.078,1.3355,1.2065,1.0828,0.9046,0.77032
7,1.0103,0.55842,0.095457,0.16777,0.47402,0.93685,0.81387,0.94427,0.86347,0.93487,0.97728,0.95131,0.93516,0.89285,0.86325,1.0515,0.59854,0.10863,0.1734,0.49248,0.98116,0.86152,0.99761,0.94239,1.017,1.0177,1.0142,0.9977,0.98851,1.0022,0.59571,0.19845,-0.0028161,0.0091901,0.45495,1.0782,1.078,1.3355,1.2065,1.0828,0.9046,0.77032,0.61342,0.41446,0.24077
0,0.16777,0.47402,0.93685,0.81387,0.94427,0.86347,0.93487,0.97728,0.95131,0.93516,0.89285,0.86325,0.81364,0.6372,0.43999,0.1734,0.49248,0.98116,0.86152,0.99761,0.94239,1.017,1.0177,1.0142,0.9977,0.98851,1.0022,1.0191,1.0433,1.0163,0.0091901,0.45495,1.0782,1.078,1.3355,1.2065,1.0828,0.9046,0.77032,0.61342,0.41446,0.24077,0.14564,0.026563,-0.00034764
6,0.81387,0.94427,0.86347,0.93487,0.97728,0.95131,0.93516,0.89285,0.86325,0.81364,0.6372,0.43999,0.17732,0.038773,0.041794,0.86152,0.99761,0.94239,1.017,1.0177,1.0142,0.9977,0.98851,1.0022,1.0191,1.0433,1.0163,1.0295,1.1523,1.3349,1.078,1.3355,1.2065,1.0828,0.9046,0.77032,0.61342,0.41446,0.24077,0.14564,0.026563,-0.00034764,0.0013877,0.04632,0.31282
0,0.93487,0.97728,0.95131,0.93516,0.89285,0.86325,0.81364,0.6372,0.43999,0.17732,0.038773,0.041794,0.031076,-0.001723,0.13824,1.017,1.0177,1.0142,0.9977,0.98851,1.0022,1.0191,1.0433,1.0163,1.0295,1.1523,1.3349,1.521,1.5998,1.6234,1.0828,0.9046,0.77032,0.61342,0.41446,0.24077,0.14564,0.026563,-0.00034764,0.0013877,0.04632,0.31282,0.53275,0.67062,0.79609
2,0.93516,0.89285,0.86325,0.81364,0.6372,0.43999,0.17732,0.038773,0.041794,0.031076,-0.001723,0.13824,0.49719,0.7747,0.96902,0.9977,0.98851,1.0022,1.0191,1.0433,1.0163,1.0295,1.1523,1.3349,1.521,1.5998,1.6234,1.7258,1.7744,1.7009,0.61342,0.41446,0.24077,0.14564,0.026563,-0.00034764,0.0013877,0.04632,0.31282,0.53275,0.67062,0.79609,1.0074,1.1689,1.1995
2,0.81364,0.6372,0.43999,0.17732,0.038773,0.041794,0.031076,-0.001723,0.13824,0.49719,0.7747,0.96902,1.239,1.3973,1.3837,1.0191,1.0433,1.0163,1.0295,1.1523,1.3349,1.521,1.5998,1.6234,1.7258,1.7744,1.7009,1.7157,1.6816,1.6073,0.14564,0.026563,-0.00034764,0.0013877,0.04632,0.31282,0.53275,0.67062,0.79609,1.0074,1.1689,1.1995,1.2593,1.2471,1.157
7,0.17732,0.038773,0.041794,0.031076,-0.001723,0.13824,0.49719,0.7747,0.96902,1.239,1.3973,1.3837,1.3737,1.2577,1.1216,1.0295,1.1523,1.3349,1.521,1.5998,1.6234,1.7258,1.7744,1.7009,1.7157,1.6816,1.6073,1.6522,1.6846,1.7251,0.0013877,0.04632,0.31282,0.53275,0.67062,0.79609,1.0074,1.1689,1.1995,1.2593,1.2471,1.157,1.1554,1.112,1.1995
6,0.031076,-0.001723,0.13824,0.49719,0.7747,0.96902,1.239,1.3973,1.3837,1.3737,1.2577,1.1216,0.92661,0.48301,0.10603,1.521,1.5998,1.6234,1.7258,1.7744,1.7009,1.7157,1.6816,1.6073,1.6522,1.6846,1.7251,1.6877,1.3397,1.0625,0.53275,0.67062,0.79609,1.0074,1.1689,1.1995,1.2593,1.2471,1.157,1.1554,1.112,1.1995,1.2583,1.108,1.0182
7,0.49719,0.7747,0.96902,1.239,1.3973,1.3837,1.3737,1.2577,1.1216,0.92661,0.48301,0.10603,0.07185,0.019676,0.056167,1.7258,1.7744,1.7009,1.7157,1.6816,1.6073,1.6522,1.6846,1.7251,1.6877,1.3397,1.0625,1.0433,1.0257,1.0284,1.0074,1.1689,1.1995,1.2593,1.2471,1.157,1.1554,1.112,1.1995,1.2583,1.108,1.0182,1.201,1.2588,1.24
2,1.239,1.3973,1.3837,1.3737,1.2577,1.1216,0.92661,0.48301,0.10603,0.07185,0.019676,0.056167,0.045772,-0.00077275,0.00023433,1.7157,1.6816,1.6073,1.6522,1.6846,1.7251,1.6877,1.3397,1.0625,1.0433,1.0257,1.0284,1.0433,1.04,0.96916,1.2593,1.2471,1.157,1.1554,1.112,1.1995,1.2583,1.108,1.0182,1.201,1.2588,1.24,1.1123,0.96357,0.68617
1,1.3737,1.2577,1.1216,0.92661,0.48301,0.10603,0.07185,0.019676,0.056167,0.045772,-0.00077275,0.00023433,0.030015,0.23439,0.50895,1.6522,1.6846,1.7251,1.6877,1.3397,1.0625,1.0433,1.0257,1.0284,1.0433,1.04,0.96916,0.86796,0.72005,0.57901,1.1554,1.112,1.1995,1.2583,1.108,1.0182,1.201,1.2588,1.24,1.1123,0.96357,0.68617,0.40202,0.18545,0.023214
2,0.92661,0.48301,0.10603,0.07185,0.019676,0.056167,0.045772,-0.00077275,0.00023433,0.030015,0.23439,0.50895,0.90111,1.3261,1.7873,1.6877,1.3397,1.0625,1.0433,1.0257,1.0284,1.0433,1.04,0.96916,0.86796,0.72005,0.57901,0.49605,0.53846,0.7892,1.2583,1.108,1.0182,1.201,1.2588,1.24,1.1123,0.96357,0.68617,0.40202,0.18545,0.023214,7.4238e-05,0.023288,0.28252
0,0.07185,0.019676,0.056167,0.045772,-0.00077275,0.00023433,0.030015,0.23439,0.50895,0.90111,1.3261,1.7873,2.117,2.1198,1.9262,1.0433,1.0257,1.0284,1.0433,1.04,0.96916,0.86796,0.72005,0.57901,0.49605,0.53846,0.7892,1.0805,1.3185,1.4087,1.201,1.2588,1.24,1.1123,0.96357,0.68617,0.40202,0.18545,0.023214,7.4238e-05,0.023288,0.28252,0.58993,0.78399,0.81465
4,0.045772,-0.00077275,0.00023433,0.030015,0.23439,0.50895,0.90111,1.3261,1.7873,2.117,2.1198,1.9262,1.8108,1.7318,1.6293,1.0433,1.04,0.96916,0.86796,0.72005,0.57901,0.49605,0.53846,0.7892,1.0805,1.3185,1.4087,1.5685,1.6281,1.6019,1.1123,0.96357,0.68617,0.40202,0.18545,0.023214,7.4238e-05,0.023288,0.28252,0.58993,0.78399,0.81465,0.96565,1.051,1.0825
6,0.030015,0.23439,0.50895,0.90111,1.3261,1.7873,2.117,2.1198,1.9262,1.8108,1.7318,1.6293,1.6116,1.4524,1.1917,0.86796,0.72005,0.57901,0.49605,0.53846,0.7892,1.0805,1.3185,1.4087,1.5685,1.6281,1.6019,1.6075,1.4688,1.1622,0.40202,0.18545,0.023214,7.4238e-05,0.023288,0.28252,0.58993,0.78399,0.81465,0.96565,1.051,1.0825,1.1691,1.2152,1.169
7,0.90111,1.3261,1.7873,2.117,2.1198,1.9262,1.8108,1.7318,1.6293,1.6116,1.4524,1.1917,1.1719,1.1639,1.0702,0.49605,0.53846,0.7892,1.0805,1.3185,1.4087,1.5685,1.6281,1.6019,1.6075,1.4688,1.1622,1.0351,0.85881,0.5343,7.4238e-05,0.023288,0.28252,0.58993,0.78399,0.81465,0.96565,1.051,1.0825,1.1691,1.2152,1.169,1.398,1.6505,1.744
6,2.117,2.1198,1.9262,1.8108,1.7318,1.6293,1.6116,1.4524,1.1917,1.1719,1.1639,1.0702,0.98288,1.0522,1.1161,1.0805,1.3185,1.4087,1.5685,1.6281,1.6019,1.6075,1.4688,1.1622,1.0351,0.85881,0.5343,0.25736,0.19929,0.15072,0.58993,0.78399,0.81465,0.96565,1.051,1.0825,1.1691,1.2152,1.169,1.398,1.6505,1.744,1.7987,1.9751,2.0641
1,1.8108,1.7318,1.6293,1.6116,1.4524,1.1917,1.1719,1.1639,1.0702,0.98288,1.0522,1.1161,1.1223,1.1234,1.1248,1.5685,1.6281,1.6019,1.6075,1.4688,1.1622,1.0351,0.85881,0.5343,0.25736,0.19929,0.15072,0.16132,0.19365,0.23258,0.96565,1.051,1.0825,1.1691,1.2152,1.169,1.398,1.6505,1.744,1.7987,1.9751,2.0641,2.0828,2.0832,2.0371
5,1.6116,1.4524,1.1917,1.1719,1.1639,1.0702,0.98288,1.0522,1.1161,1.1223,1.1234,1.1248,1.1734,1.2911,1.5037,1.6075,1.4688,1.1622,1.0351,0.85881,0.5343,0.25736,0.19929,0.15072,0.16132,0.19365,0.23258,0.23682,0.20293,0.19377,1.1691,1.2152,1.169,1.398,1.6505,1.744,1.7987,1.9751,2.0641,2.0828,2.0832,2.0371,1.977,1.8729,1.5699
1,1.1719,1.1639,1.0702,0.98288,1.0522,1.1161,1.1223,1.1234,1.1248,1.1734,1.2911,1.5037,1.9046,2.1498,2.1591,1.0351,0.85881,0.5343,0.25736,0.19929,0.15072,0.16132,0.19365,0.23258,0.23682,0.20293,0.19377,0.334,0.62041,0.82083,1.398,1.6505,1.744,1.7987,1.9751,2.0641,2.0828,2.0832,2.0371,1.977,1.8729,1.5699,1.3398,1.101,0.83786
5,0.98288,1.0522,1.1161,1.1223,1.1234,1.1248,1.1734,1.2911,1.5037,1.9046,2.1498,2.1591,1.9759,1.7785,1.668,0.25736,0.19929,0.15072,0.16132,0.19365,0.23258,0.23682,0.20293,0.19377,0.334,0.62041,0.82083,0.91164,0.97308,0.97231,1.7987,1.9751,2.0641,2.0828,2.0832,2.0371,1.977,1.8729,1.5699,1.3398,1.101,0.83786,0.70751,0.74863,0.98763
4,1.1223,1.1234,1.1248,1.1734,1.2911,1.5037,1.9046,2.1498,2.1591,1.9759,1.7785,1.668,1.4285,1.0305,0.53246,0.16132,0.19365,0.23258,0.23682,0.20293,0.19377,0.334,0.62041,0.82083,0.91164,0.97308,0.97231,0.94475,0.81379,0.49814,2.0828,2.0832,2.0371,1.977,1.8729,1.5699,1.3398,1.101,0.83786,0.70751,0.74863,0.98763,1.1893,1.2842,1.0951
6,1.1734,1.2911,1.5037,1.9046,2.1498,2.1591,1.9759,1.7785,1.668,1.4285,1.0305,0.53246,0.15209,0.29653,0.57739,0.23682,0.20293,0.19377,0.334,0.62041,0.82083,0.91164,0.97308,0.97231,0.94475,0.81379,0.49814,0.16714,0.08035,0.05553,1.977,1.8729,1.5699,1.3398,1.101,0.83786,0.70751,0.74863,0.98763,1.1893,1.2842,1.0951,0.81526,0.76491,0.64691
1,1.9046,2.1498,2.1591,1.9759,1.7785,1.668,1.4285,1.0305,0.53246,0.15209,0.29653,0.57739,0.78743,1.3535,1.8561,0.334,0.62041,0.82083,0.91164,0.97308,0.97231,0.94475,0.81379,0.49814,0.16714,0.08035,0.05553,0.027088,0.46209,0.92861,1.3398,1.101,0.83786,0.70751,0.74863,0.98763,1.1893,1.2842,1.0951,0.81526,0.76491,0.64691,0.18752,0.19551,0.436
0,1.9759,1.7785,1.668,1.4285,1.0305,0.53246,0.15209,0.29653,0.57739,0.78743,1.3535,1.8561,1.9594,1.9969,2.0747,0.91164,0.97308,0.97231,0.94475,0.81379,0.49814,0.16714,0.08035,0.05553,0.027088,0.46209,0.92861,0.99663,0.99861,1.0681,0.70751,0.74863,0.98763,1.1893,1.2842,1.0951,0.81526,0.76491,0.64691,0.18752,0.19551,0.436,0.3431,0.16589,0.19514
4,1.4285,1.0305,0.53246,0.15209,0.29653,0.57739,0.78743,1.3535,1.8561,1.9594,1.9969,2.0747,2.0405,2.0119,1.9055,0.94475,0.81379,0.49814,0.16714,0.08035,0.05553,0.027088,0.46209,0.92861,0.99663,0.99861,1.0681,1.0959,1.1072,1.0978,1.1893,1.2842,1.0951,0.81526,0.76491,0.64691,0.18752,0.19551,0.436,0.3431,0.16589,0.19514,0.27849,0.49603,0.69457
6,0.15209,0.29653,0.57739,0.78743,1.3535,1.8561,1.9594,1.9969,2.0747,2.0405,2.0119,1.9055,1.8124,1.9219,1.9193,0.16714,0.08035,0.05553,0.027088,0.46209,0.92861,0.99663,0.99861,1.0681,1.0959,1.1072,1.0978,1.1172,1.2919,1.4321,0.81526,0.76491,0.64691,0.18752,0.19551,0.436,0.3431,0.16589,0.19514,0.27849,0.49603,0.69457,0.924,1.2816,1.4635
4,0.78743,1.3535,1.8561,1.9594,1.9969,2.0747,2.0405,2.0119,1.9055,1.8124,1.9219,1.9193,1.8786,1.7817,1.7178,0.027088,0.46209,0.92861,0.99663,0.99861,1.0681,1.0959,1.1072,1.0978,1.1172,1.2919,1.4321,1.4698,1.4561,1.3338,0.18752,0.19551,0.436,0.3431,0.16589,0.19514,0.27849,0.49603,0.69457,0.924,1.2816,1.4635,1.4898,1.4098,1.3078
7,1.9594,1.9969,2.0747,2.0405,2.0119,1.9055,1.8124,1.9219,1.9193,1.8786,1.7817,1.7178,1.8258,1.8113,1.7278,0.99663,0.99861,1.0681,1.0959,1.1072,1.0978,1.1172,1.2919,1.4321,1.4698,1.4561,1.3338,1.2734,1.1829,1.1505,0.3431,0.16589,0.19514,0.27849,0.49603,0.69457,0.924,1.2816,1.4635,1.4898,1.4098,1.3078,1.2976,1.2644,1.2815
6,2.0405,2.0119,1.9055,1.8124,1.9219,1.9193,1.8786,1.7817,1.7178,1.8258,1.8113,1.7278,1.63,1.5541,1.4193,1.0959,1.1072,1.0978,1.1172,1.2919,1.4321,1.4698,1.4561,1.3338,1.2734,1.1829,1.1505,1.1088,1.0675,1.0184,0.27849,0.49603,0.69457,0.924,1.2816,1.4635,1.4898,1.4098,1.3078,1.2976,1.2644,1.2815,1.3067,1.3297,1.3229
5,1.8124,1.9219,1.9193,1.8786,1.7817,1.7178,1.8258,1.8113,1.7278,1.63,1.5541,1.4193,1.2634,1.134,1.0583,1.1172,1.2919,1.4321,1.4698,1.4561,1.3338,1.2734,1.1829,1.1505,1.1088,1.0675,1.0184,0.97575,1.0063,1.1138,0.924,1.2816,1.4635,1.4898,1.4098,1.3078,1.2976,1.2644,1.2815,1.3067,1.3297,1.3229,1.3055,1.3237,1.4006
6,1.8786,1.7817,1.7178,1.8258,1.8113,1.7278,1.63,1.5541,1.4193,1.2634,1.134,1.0583,0.91717,0.79305,0.79721,1.4698,1.4561,1.3338,1.2734,1.1829,1.1505,1.1088,1.0675,1.0184,0.97575,1.0063,1.1138,1.1413,1.2011,1.3793,1.4898,1.4098,1.3078,1.2976,1.2644,1.2815,1.3067,1.3297,1.3229,1.3055,1.3237,1.4006,1.3712,1.3256,1.4068
1,1.8258,1.8113,1.7278,1.63,1.5541,1.4193,1.2634,1.134,1.0583,0.91717,0.79305,0.79721,0.80515,0.71009,0.26608,1.2734,1.1829,1.1505,1.1088,1.0675,1.0184,0.97575,1.0063,1.1138,1.1413,1.2011,1.3793,1.5014,1.5262,1.1903,1.2976,1.2644,1.2815,1.3067,1.3297,1.3229,1.3055,1.3237,1.4006,1.3712,1.3256,1.4068,1.4684,1.4753,1.2694
6,1.63,1.5541,1.4193,1.2634,1.134,1.0583,0.91717,0.79305,0.79721,0.80515,0.71009,0.26608,0.075067,0.15979,0.37513,1.1088,1.0675,1.0184,0.97575,1.0063,1.1138,1.1413,1.2011,1.3793,1.5014,1.5262,1.1903,0.97974,0.80065,0.6089,1.3067,1.3297,1.3229,1.3055,1.3237,1.4006,1.3712,1.3256,1.4068,1.4684,1.4753,1.2694,1.224,1.2631,1.3842
3,1.2634,1.134,1.0583,0.91717,0.79305,0.79721,0.80515,0.71009,0.26608,0.075067,0.15979,0.37513,0.6551,0.89769,1.1607,0.97575,1.0063,1.1138,1.1413,1.2011,1.3793,1.5014,1.5262,1.1903,0.97974,0.80065,0.6089,0.40507,0.24284,0.18489,1.3055,1.3237,1.4006,1.3712,1.3256,1.4068,1.4684,1.4753,1.2694,1.224,1.2631,1.3842,1.5399,1.6937,1.8906
0,0.91717,0.79305,0.79721,0.80515,0.71009,0.26608,0.075067,0.15979,0.37513,0.6551,0.89769,1.1607,1.2766,1.3206,1.2566,1.1413,1.2011,1.3793,1.5014,1.5262,1.1903,0.97974,0.80065,0.6089,0.40507,0.24284,0.18489,0.16603,0.168,0.17904,1.3712,1.3256,1.4068,1.4684,1.4753,1.2694,1.224,1.2631,1.3842,1.5399,1.6937,1.8906,1.9664,1.9631,1.8025
5,0.80515,0.71009,0.26608,0.075067,0.15979,0.37513,0.6551,0.89769,1.1607,1.2766,1.3206,1.2566,1.1207,1.1741,1.2372,1.5014,1.5262,1.1903,0.97974,0.80065,0.6089,0.40507,0.24284,0.18489,0.16603,0.168,0.17904,0.21555,0.48933,0.81364,1.4684,1.4753,1.2694,1.224,1.2631,1.3842,1.5399,1.6937,1.8906,1.9664,1.9631,1.8025,1.6072,1.6135,1.6535
1,0.075067,0.15979,0.37513,0.6551,0.89769,1.1607,1.2766,1.3206,1.2566,1.1207,1.1741,1.2372,1.1416,0.98271,0.77042,0.97974,0.80065,0.6089,0.40507,0.24284,0.18489,0.16603,0.168,0.17904,0.21555,0.48933,0.81364,1.0409,1.2501,1.4718,1.224,1.2631,1.3842,1.5399,1.6937,1.8906,1.9664,1.9631,1.8025,1.6072,1.6135,1.6535,1.6488,1.7279,1.9307
4,0.6551,0.89769,1.1607,1.2766,1.3206,1.2566,1.1207,1.1741,1.2372,1.1416,0.98271,0.77042,0.63012,0.4482,0.50806,0.40507,0.24284,0.18489,0.16603,0.168,0.17904,0.21555,0.48933,0.81364,1.0409,1.2501,1.4718,1.68,1.7503,1.7864,1.5399,1.6937,1.8906,1.9664,1.9631,1.8025,1.6072,1.6135,1.6535,1.6488,1.7279,1.9307,1.9533,1.8214,1.7698
3,1.2766,1.3206,1.2566,1.1207,1.1741,1.2372,1.1416,0.98271,0.77042,0.63012,0.4482,0.50806,0.4387,0.46637,0.27531,0.16603,0.168,0.17904,0.21555,0.48933,0.81364,1.0409,1.2501,1.4718,1.68,1.7503,1.7864,1.6196,1.5622,1.3636,1.9664,1.9631,1.8025,1.6072,1.6135,1.6535,1.6488,1.7279,1.9307,1.9533,1.8214,1.7698,1.6248,1.6636,1.6337
7,1.1207,1.1741,1.2372,1.1416,0.98271,0.77042,0.63012,0.4482,0.50806,0.4387,0.46637,0.27531,0.0059808,0.02125,0.25929,0.21555,0.48933,0.81364,1.0409,1.2501,1.4718,1.68,1.7503,1.7864,1.6196,1.5622,1.3636,1.0438,0.92984,0.65757,1.6072,1.6135,1.6535,1.6488,1.7279,1.9307,1.9533,1.8214,1.7698,1.6248,1.6636,1.6337,1.5086,1.6639,1.6745
2,1.1416,0.98271,0.77042,0.63012,0.4482,0.50806,0.4387,0.46637,0.27531,0.0059808,0.02125,0.25929,0.58976,1.0019,1.2217,1.0409,1.2501,1.4718,1.68,1.7503,1.7864,1.6196,1.5622,1.3636,1.0438,0.92984,0.65757,0.40416,0.25989,0.24009,1.6488,1.7279,1.9307,1.9533,1.8214,1.7698,1.6248,1.6636,1.6337,1.5086,1.6639,1.6745,1.6054,1.6133,1.614
1,0.63012,0.4482,0.50806,0.4387,0.46637,0.27531,0.0059808,0.02125,0.25929,0.58976,1.0019,1.2217,1.1922,1.0097,0.78368,1.68,1.7503,1.7864,1.6196,1.5622,1.3636,1.0438,0.92984,0.65757,0.40416,0.25989,0.24009,0.26038,0.4917,0.73175,1.9533,1.8214,1.7698,1.6248,1.6636,1.6337,1.5086,1.6639,1.6745,1.6054,1.6133,1.614,1.4688,1.2463,1.0849
5,0.4387,0.46637,0.27531,0.0059808,0.02125,0.25929,0.58976,1.0019,1.2217,1.1922,1.0097,0.78368,0.24121,0.071226,-0.0018634,1.6196,1.5622,1.3636,1.0438,0.92984,0.65757,0.40416,0.25989,0.24009,0.26038,0.4917,0.73175,0.73844,0.96734,1.0958,1.6248,1.6636,1.6337,1.5086,1.6639,1.6745,1.6054,1.6133,1.614,1.4688,1.2463,1.0849,0.75365,0.82694,0.94403
0,0.0059808,0.02125,0.25929,0.58976,1.0019,1.2217,1.1922,1.0097,0.78368,0.24121,0.071226,-0.0018634,0.033966,0.084389,0.0018173,1.0438,0.92984,0.65757,0.40416,0.25989,0.24009,0.26038,0.4917,0.73175,0.73844,0.96734,1.0958,1.0308,0.85599,0.53813,1.5086,1.6639,1.6745,1.6054,1.6133,1.614,1.4688,1.2463,1.0849,0.75365,0.82694,0.94403,1.1422,1.3232,1.215
